rollout_mode,heuristic_mode,selection_mode,loss_heuristic,ucb_const,time_ms,num_games,num_wins,win_rate,confidence_interval,level
3,0,1,0,0.004,800,552,309,0.5597826086956522,"[0.52, 0.60]",9++
3,0,1,0,0.004,1600,631,438,0.694136291600634,"[0.66, 0.73]",9++
3,0,1,2,0.004,100,556,2,0.0035971223021582736,"[0.00, 0.01]",9++
3,0,1,2,0.004,200,556,42,0.07553956834532374,"[0.06, 0.10]",9++
3,0,1,2,0.004,300,555,131,0.23603603603603604,"[0.20, 0.27]",9++
3,0,1,2,0.004,400,555,180,0.32432432432432434,"[0.29, 0.36]",9++
3,0,1,2,0.004,800,552,302,0.5471014492753623,"[0.51, 0.59]",9++
3,0,1,2,0.004,1600,631,429,0.6798732171156894,"[0.64, 0.72]",9++
3,1,0,0,0.004,100,556,0,0.0,"[0.00, 0.01]",9++
3,1,0,0,0.004,200,19117,202,0.01056651148192708,"[0.01, 0.01]",9++
3,1,0,0,0.004,300,19116,784,0.04101276417660599,"[0.04, 0.04]",9++
3,1,0,0,0.004,400,555,43,0.07747747747747748,"[0.06, 0.10]",9++
3,1,0,0,0.004,500,2075,388,0.1869879518072289,"[0.17, 0.20]",9++
3,1,0,0,0.004,600,2073,793,0.38253738543174143,"[0.36, 0.40]",9++
3,1,0,0,0.004,700,2070,1296,0.6260869565217392,"[0.61, 0.65]",9++
3,1,0,0,0.004,800,19111,13464,0.7045157239286275,"[0.70, 0.71]",9++
3,1,0,0,0.004,1600,631,518,0.820919175911252,"[0.79, 0.85]",9++
3,1,0,2,0.004,100,556,0,0.0,"[0.00, 0.01]",9++
3,1,0,2,0.004,200,556,5,0.008992805755395683,"[0.00, 0.02]",9++
3,1,0,2,0.004,300,555,24,0.043243243243243246,"[0.03, 0.06]",9++
3,1,0,2,0.004,400,555,61,0.10990990990990991,"[0.09, 0.14]",9++
3,1,0,2,0.004,800,551,378,0.6860254083484574,"[0.65, 0.72]",9++
3,1,0,2,0.004,1600,630,526,0.834920634920635,"[0.80, 0.86]",9++
3,1,1,0,0.004,100,556,7,0.012589928057553957,"[0.01, 0.03]",9++
3,1,1,0,0.004,200,556,110,0.19784172661870503,"[0.17, 0.23]",9++
3,1,1,0,0.004,300,555,230,0.4144144144144144,"[0.37, 0.46]",9++
3,1,1,0,0.004,400,555,287,0.5171171171171172,"[0.48, 0.56]",9++
3,1,1,0,0.004,800,551,365,0.662431941923775,"[0.62, 0.70]",9++
3,1,1,0,0.004,1600,629,521,0.8282988871224165,"[0.80, 0.86]",9++
3,1,1,2,0.004,100,556,4,0.007194244604316547,"[0.00, 0.02]",9++
3,1,1,2,0.004,200,19116,3372,0.17639673571876963,"[0.17, 0.18]",9++
3,1,1,2,0.004,300,19115,8107,0.42411718545644783,"[0.42, 0.43]",9++
3,1,1,2,0.004,400,555,299,0.5387387387387388,"[0.50, 0.58]",9++
3,1,1,2,0.004,500,2062,1234,0.5984481086323957,"[0.58, 0.62]",9++
3,1,1,2,0.004,600,2061,1305,0.6331877729257642,"[0.61, 0.65]",9++
3,1,1,2,0.004,700,2059,1387,0.6736279747450219,"[0.65, 0.69]",9++
3,1,1,2,0.004,800,19109,13378,0.7000889633157151,"[0.69, 0.71]",9++
3,1,1,2,0.004,1600,628,515,0.8200636942675159,"[0.79, 0.85]",9++
