rollout_mode,heuristic_mode,selection_mode,loss_heuristic,ucb_const,time_ms,num_games,num_wins,win_rate,confidence_interval,level
0,0,0,0,0.016,800,710,69,0.09718309859154929,"[0.08, 0.12]",9+
0,0,0,0,0.016,1600,509,67,0.13163064833005894,"[0.10, 0.16]",9+
0,0,0,0,0.016,3200,928,168,0.1810344827586207,"[0.16, 0.21]",9+
0,0,0,0,0.016,6400,1317,309,0.23462414578587698,"[0.21, 0.26]",9+
0,0,0,0,0.064,100,510,1,0.00196078431372549,"[0.00, 0.01]",9+
0,0,0,0,0.064,200,510,8,0.01568627450980392,"[0.01, 0.03]",9+
0,0,0,0,0.064,300,510,7,0.013725490196078431,"[0.01, 0.03]",9+
0,0,0,0,0.064,400,510,12,0.023529411764705882,"[0.01, 0.04]",9+
0,0,0,0,0.064,500,509,21,0.0412573673870334,"[0.03, 0.06]",9+
0,0,0,0,0.064,600,509,19,0.03732809430255403,"[0.02, 0.06]",9+
0,0,0,0,0.064,700,509,14,0.0275049115913556,"[0.02, 0.05]",9+
0,0,0,0,0.064,800,509,23,0.04518664047151277,"[0.03, 0.07]",9+
0,0,0,0,0.064,1600,508,36,0.07086614173228346,"[0.05, 0.10]",9+
0,0,0,0,0.064,3200,928,78,0.08405172413793104,"[0.07, 0.10]",9+
0,0,0,0,0.064,6400,1316,117,0.08890577507598785,"[0.07, 0.11]",9+
0,0,0,0,0.256,100,510,0,0.0,"[0.00, 0.01]",9+
0,0,0,0,0.256,200,510,2,0.00392156862745098,"[0.00, 0.01]",9+
0,0,0,0,0.256,300,510,6,0.011764705882352941,"[0.01, 0.03]",9+
0,0,0,0,0.256,400,510,6,0.011764705882352941,"[0.01, 0.03]",9+
0,0,0,0,0.256,500,509,10,0.019646365422396856,"[0.01, 0.04]",9+
0,0,0,0,0.256,600,509,10,0.019646365422396856,"[0.01, 0.04]",9+
0,0,0,0,0.256,700,509,11,0.021611001964636542,"[0.01, 0.04]",9+
0,0,0,0,0.256,800,509,8,0.015717092337917484,"[0.01, 0.03]",9+
0,0,0,0,0.256,1600,508,18,0.03543307086614173,"[0.02, 0.06]",9+
0,0,0,0,0.256,3200,927,37,0.039913700107874865,"[0.03, 0.05]",9+
0,0,0,0,0.256,6400,1315,62,0.04714828897338403,"[0.04, 0.06]",9+
0,0,0,0,1.024,100,510,0,0.0,"[0.00, 0.01]",9+
0,0,0,0,1.024,200,510,0,0.0,"[0.00, 0.01]",9+
0,0,0,0,1.024,300,510,1,0.00196078431372549,"[0.00, 0.01]",9+
0,0,0,0,1.024,400,510,6,0.011764705882352941,"[0.01, 0.03]",9+
0,0,0,0,1.024,500,509,5,0.009823182711198428,"[0.00, 0.02]",9+
0,0,0,0,1.024,600,509,5,0.009823182711198428,"[0.00, 0.02]",9+
0,0,0,0,1.024,700,509,9,0.01768172888015717,"[0.01, 0.03]",9+
0,0,0,0,1.024,800,509,5,0.009823182711198428,"[0.00, 0.02]",9+
