rollout_mode,heuristic_mode,selection_mode,loss_heuristic,ucb_const,time_ms,num_games,num_wins,win_rate,confidence_interval,level
0,0,0,0,0.014,200,630,467,0.7412698412698413,"[0.71, 0.77]",9
0,0,0,0,0.014,400,617,585,0.9481361426256077,"[0.93, 0.96]",9
0,0,0,0,0.0145,200,630,449,0.7126984126984127,"[0.68, 0.75]",9
0,0,0,0,0.0145,400,617,588,0.9529983792544571,"[0.93, 0.97]",9
0,0,0,0,0.015,200,630,444,0.7047619047619048,"[0.67, 0.74]",9
0,0,0,0,0.015,400,617,583,0.9448946515397083,"[0.92, 0.96]",9
0,0,0,0,0.0155,200,630,480,0.7619047619047619,"[0.73, 0.79]",9
0,0,0,0,0.0155,400,617,574,0.9303079416531604,"[0.91, 0.95]",9
0,0,0,0,0.016,100,733,97,0.13233287858117326,"[0.11, 0.16]",9
0,0,0,0,0.016,200,1363,986,0.723404255319149,"[0.70, 0.75]",9
0,0,0,0,0.016,300,733,648,0.8840381991814461,"[0.86, 0.91]",9
0,0,0,0,0.016,400,1348,1287,0.9547477744807121,"[0.94, 0.96]",9
0,0,0,0,0.016,500,526,511,0.9714828897338403,"[0.95, 0.98]",9
0,0,0,0,0.016,600,526,514,0.9771863117870723,"[0.96, 0.99]",9
0,0,0,0,0.016,700,521,515,0.9884836852207294,"[0.98, 0.99]",9
0,0,0,0,0.016,800,714,711,0.9957983193277311,"[0.99, 1.00]",9
0,0,0,0,0.016,1600,510,510,1.0,"[0.99, 1.00]",9
0,0,0,0,0.064,100,529,74,0.13988657844990549,"[0.11, 0.17]",9
0,0,0,0,0.064,200,529,301,0.5689981096408318,"[0.53, 0.61]",9
0,0,0,0,0.064,300,529,407,0.7693761814744802,"[0.73, 0.80]",9
0,0,0,0,0.064,400,527,452,0.857685009487666,"[0.83, 0.88]",9
0,0,0,0,0.064,500,526,469,0.8916349809885932,"[0.86, 0.92]",9
0,0,0,0,0.064,600,526,494,0.9391634980988594,"[0.92, 0.96]",9
0,0,0,0,0.064,700,515,489,0.9495145631067962,"[0.93, 0.97]",9
0,0,0,0,0.064,800,510,493,0.9666666666666667,"[0.95, 0.98]",9
0,0,0,0,0.064,1600,510,507,0.9941176470588236,"[0.98, 1.00]",9
0,0,0,0,0.256,100,529,46,0.08695652173913043,"[0.07, 0.11]",9
0,0,0,0,0.256,200,529,181,0.34215500945179583,"[0.30, 0.38]",9
0,0,0,0,0.256,300,529,269,0.5085066162570888,"[0.47, 0.55]",9
0,0,0,0,0.256,400,527,321,0.6091081593927894,"[0.57, 0.65]",9
0,0,0,0,0.256,500,526,370,0.7034220532319392,"[0.66, 0.74]",9
0,0,0,0,0.256,600,526,392,0.7452471482889734,"[0.71, 0.78]",9
0,0,0,0,0.256,700,514,393,0.7645914396887159,"[0.73, 0.80]",9
0,0,0,0,0.256,800,510,419,0.8215686274509804,"[0.79, 0.85]",9
0,0,0,0,0.256,1600,510,457,0.8960784313725491,"[0.87, 0.92]",9
0,0,0,0,1.024,100,529,45,0.08506616257088846,"[0.06, 0.11]",9
0,0,0,0,1.024,200,529,103,0.1947069943289225,"[0.16, 0.23]",9
0,0,0,0,1.024,300,529,118,0.22306238185255198,"[0.19, 0.26]",9
0,0,0,0,1.024,400,527,167,0.31688804554079697,"[0.28, 0.36]",9
0,0,0,0,1.024,500,526,184,0.34980988593155893,"[0.31, 0.39]",9
0,0,0,0,1.024,600,526,204,0.38783269961977185,"[0.35, 0.43]",9
0,0,0,0,1.024,700,513,226,0.4405458089668616,"[0.40, 0.48]",9
0,0,0,0,1.024,800,510,246,0.4823529411764706,"[0.44, 0.53]",9
0,0,0,0,1.024,1600,510,281,0.5509803921568628,"[0.51, 0.59]",9
1,0,0,0,0.001,100,733,77,0.10504774897680765,"[0.08, 0.13]",9
1,0,0,0,0.001,200,733,206,0.2810368349249659,"[0.25, 0.31]",9
1,0,0,0,0.001,300,733,551,0.7517053206002728,"[0.72, 0.78]",9
1,0,0,0,0.001,400,732,660,0.9016393442622951,"[0.88, 0.92]",9
1,0,0,0,0.001,500,526,487,0.9258555133079848,"[0.90, 0.95]",9
1,0,0,0,0.001,600,526,491,0.9334600760456274,"[0.91, 0.95]",9
1,0,0,0,0.001,700,526,503,0.9562737642585551,"[0.94, 0.97]",9
1,0,0,0,0.001,800,717,697,0.9721059972105998,"[0.96, 0.98]",9
1,0,0,0,0.001,1600,513,511,0.9961013645224172,"[0.99, 1.00]",9
1,0,0,0,0.004,100,733,73,0.09959072305593451,"[0.08, 0.12]",9
1,0,0,0,0.004,200,733,207,0.28240109140518416,"[0.25, 0.32]",9
1,0,0,0,0.004,300,733,583,0.7953615279672579,"[0.76, 0.82]",9
1,0,0,0,0.004,400,731,656,0.8974008207934336,"[0.87, 0.92]",9
1,0,0,0,0.004,500,526,493,0.9372623574144486,"[0.91, 0.95]",9
1,0,0,0,0.004,600,526,496,0.9429657794676806,"[0.92, 0.96]",9
1,0,0,0,0.004,700,523,507,0.9694072657743786,"[0.95, 0.98]",9
1,0,0,0,0.004,800,717,687,0.9581589958158996,"[0.94, 0.97]",9
1,0,0,0,0.004,1600,789,787,0.9974651457541192,"[0.99, 1.00]",9
1,0,0,0,0.016,100,733,62,0.08458390177353342,"[0.07, 0.11]",9
1,0,0,0,0.016,200,733,180,0.24556616643929058,"[0.22, 0.28]",9
1,0,0,0,0.016,300,733,556,0.7585266030013642,"[0.73, 0.79]",9
1,0,0,0,0.016,400,731,657,0.8987688098495212,"[0.87, 0.92]",9
1,0,0,0,0.016,500,526,489,0.9296577946768061,"[0.90, 0.95]",9
1,0,0,0,0.016,600,526,501,0.9524714828897338,"[0.93, 0.97]",9
1,0,0,0,0.016,700,518,491,0.9478764478764479,"[0.93, 0.96]",9
